age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,study_hours_bin
-0.20718780859021937,0,0,1.4263572364961248,0.2304521558931314,1,-0.524558695893243,2,0,low,moderate,66.2,High
1.106066841252714,1,1,0.9628036386682651,-1.4071058959433014,0,-1.3905863042403674,1,2,medium,moderate,58.2,High
-1.0826909084855083,0,6,-0.46251536773702406,-1.308736684348887,1,-0.004942130884968174,2,2,medium,hard,29.9,Medium
-1.5204424584331528,2,1,-0.5448286234260833,0.5718511843678651,1,-0.12041247866458486,1,0,low,easy,55.0,Medium
-1.5204424584331528,2,6,0.6205537860663872,-1.6269900159778756,1,0.45693926023349807,0,1,low,moderate,43.2,High
0.2305637413574251,2,2,1.521667322030825,-1.3318823811946314,1,0.2837337385640733,1,2,low,hard,75.7,High
-0.6449393585378639,2,0,0.5945601263751051,0.913250212842598,1,-1.0441752609015174,2,4,high,moderate,85.4,High
-0.20718780859021937,0,6,1.2357370654267248,-1.1582896548515467,1,-1.5637918259097923,0,1,low,easy,51.0,High
-1.5204424584331528,1,1,1.6126451309503118,-0.018364085198623266,1,1.6116427380296645,0,3,low,hard,77.7,High
-0.6449393585378639,0,1,-0.5924836661934333,-1.3955330475204293,1,-0.29361800033400964,2,4,high,hard,37.6,Low
-0.20718780859021937,1,4,0.13100652854724507,-0.9210462621826642,1,0.2259985646742652,1,3,low,moderate,51.8,Medium
-0.20718780859021937,2,1,0.3736140189992094,1.318299907643129,0,-1.6215269997996002,1,4,medium,moderate,69.2,Medium
0.2305637413574251,2,2,-0.9823885615626613,0.8785316675739814,1,-1.159645608681134,1,1,high,moderate,65.7,Low
1.106066841252714,0,4,1.0277877878964696,-1.0830661401028767,1,-0.004942130884968174,2,3,high,easy,59.9,High
-0.20718780859021937,0,6,-0.8307588800301838,-0.9904833527198982,1,-0.17814765255439297,2,3,medium,moderate,29.3,Low
1.106066841252714,1,5,0.7115315949858737,-0.09358759994729317,1,-0.8709697392320926,2,0,medium,hard,74.4,High
0.2305637413574251,1,6,0.07901920916468168,0.4561227001391419,1,1.0342909991315816,1,1,low,moderate,74.3,Medium
-0.6449393585378639,1,3,1.1620883629680927,0.28252997379605715,1,1.380702042470431,0,1,low,moderate,81.1,High
-1.0826909084855083,1,4,0.035696443012545,-0.7474535358395793,1,-0.7554993914524759,2,3,low,easy,38.6,Medium
-0.6449393585378639,1,6,0.2956330399253639,1.5497568761005753,1,0.6301447819029229,0,3,low,moderate,56.3,Medium
0.2305637413574251,2,3,-1.108024583403857,1.1620664539343526,1,-1.159645608681134,1,2,high,moderate,46.6,Low
-1.0826909084855083,2,2,1.0667782774333923,0.5255597906763751,1,-1.3905863042403674,1,1,high,moderate,74.7,High
1.5438183912003585,0,1,-0.3412116225110419,1.416669119237544,1,-1.101910434791326,0,3,high,easy,70.0,Medium
-0.20718780859021937,1,4,0.27397165684929536,-0.7185214147823985,1,-1.2173807825709422,0,2,medium,easy,66.5,Medium
1.106066841252714,2,6,1.1967465758898015,-0.695375717936654,0,-0.06267730477477626,1,3,low,moderate,75.2,High
0.6683152913050695,0,4,-0.07261047236779611,-0.6664435968794732,1,-0.9864400870117093,0,4,high,moderate,52.2,Medium
-0.6449393585378639,0,0,-0.7831038372628336,-1.1814353516972913,1,-0.8709697392320926,2,2,medium,easy,31.1,Low
-1.0826909084855083,0,0,-0.8177620501845428,-1.2508724422345254,1,-0.9864400870117093,0,1,high,easy,33.4,Low
0.6683152913050695,0,4,0.22631661408194553,1.4224555434489798,1,0.5146744341233067,0,2,high,moderate,79.5,Medium
-0.6449393585378639,2,6,-0.7267842412650564,1.2430763928944593,1,1.4384372163602392,2,1,high,moderate,62.1,Low
-1.0826909084855083,2,1,-0.5621577298869379,0.16680148956733398,1,-0.7554993914524759,1,4,high,moderate,60.4,Medium
1.5438183912003585,0,3,-0.9217366889496704,0.5544919117335559,1,-0.8709697392320926,1,2,medium,moderate,52.4,Low
-0.20718780859021937,2,0,-0.1895819409785645,-0.9094734137597921,1,-1.3328511303505588,2,0,high,easy,53.7,Medium
-1.5204424584331528,2,1,-0.12026551513514615,-1.6559221370350565,1,1.6693779119194725,2,0,low,hard,54.3,Medium
-0.20718780859021937,1,0,0.08768376239510878,-0.2035296599645805,1,1.0920261730213896,0,2,high,easy,71.6,Medium
-0.20718780859021937,2,2,0.31729442300143207,0.5892104570021734,1,-0.4668235220034344,0,3,medium,moderate,62.8,Medium
1.106066841252714,0,3,0.29996531654057745,0.6239290022707901,0,-1.6792621736894089,2,3,medium,hard,58.5,Medium
0.6683152913050695,1,2,-0.46251536773702406,0.3635399127561629,1,0.11052821689464852,1,2,medium,moderate,83.0,Medium
-1.0826909084855083,2,3,1.3873667469592021,1.4745333613519056,0,-1.0441752609015174,1,3,high,moderate,80.2,High
-1.0826909084855083,2,6,0.035696443012545,-1.0078426253542065,0,-1.6792621736894089,2,3,medium,easy,53.7,Medium
0.2305637413574251,0,1,1.1490915331224518,-0.8226770505882497,1,-0.35135317422381773,0,1,low,moderate,68.5,High
-1.5204424584331528,1,1,0.1959906777754499,-1.4591837138462271,1,0.5724096080131148,0,0,medium,easy,61.7,Medium
-0.6449393585378639,2,5,-0.45385081450659676,1.5150383308319588,1,0.9765558252417724,0,4,medium,easy,63.9,Medium
-1.0826909084855083,2,6,0.8241707869814284,-0.1572382662730914,0,-0.8132345653422846,2,0,medium,moderate,58.4,High
-1.5204424584331528,1,6,-1.121021413249498,-0.34240384103904864,1,-0.06267730477477626,2,2,low,moderate,24.5,Low
1.5438183912003585,0,2,1.6256419607959525,1.6828446329636069,1,0.8033503035723482,1,2,low,moderate,98.9,High
-1.5204424584331528,1,1,0.24797799715801366,-0.24982105365606963,1,1.6693779119194725,0,3,medium,easy,85.2,Medium
-1.5204424584331528,1,6,-1.376625733547103,-0.5738608094964945,1,1.4384372163602392,0,3,medium,easy,32.5,Low
1.5438183912003585,0,3,-0.2762274732828373,-1.0136290495656428,1,-0.6400290436728592,2,1,medium,easy,43.1,Medium
-1.0826909084855083,1,5,0.733192978061942,-0.20931608417601635,1,-0.29361800033400964,1,4,medium,easy,81.2,High
1.106066841252714,0,2,-1.5022617553882986,0.6412882749050983,1,1.4961723902500472,0,2,high,moderate,43.8,Low
-1.5204424584331528,0,2,-0.8307588800301838,1.4340283918718522,1,0.2259985646742652,0,3,medium,easy,52.1,Low
-1.0826909084855083,0,1,1.4653477260330476,-1.0714932916800044,0,-1.6792621736894089,2,2,low,easy,63.5,High
-1.5204424584331528,2,2,-0.5015058572739468,0.6644339717508433,0,0.7456151296825401,1,4,high,easy,64.1,Medium
0.6683152913050695,1,6,-1.1860055624777026,-1.7022135307265456,1,-0.12041247866458486,1,1,medium,hard,46.9,Low
0.2305637413574251,2,5,-1.3939548400079576,1.0463379697056294,1,0.9188206513519643,0,2,high,moderate,72.7,Low
-0.20718780859021937,1,0,0.40827223192091855,-0.7648128084738881,1,1.4384372163602392,2,1,low,moderate,46.7,Medium
-1.0826909084855083,1,2,0.20032295439066344,-1.598057894920695,1,-0.4668235220034344,1,0,high,hard,67.0,Medium
-1.5204424584331528,0,2,0.5079145940708322,-0.3655495378847928,0,-0.12041247866458486,1,1,high,moderate,84.4,Medium
0.2305637413574251,1,1,1.5823191946438162,1.3645913013346183,1,-0.23588282644420155,2,3,high,moderate,100.0,High
-1.0826909084855083,1,5,-1.5282554150795806,-0.9268326863941003,0,-0.4090883481136263,2,4,low,easy,32.3,Low
0.2305637413574251,0,5,-1.0517049874060798,-0.7416671116281431,1,-0.06267730477477626,0,3,high,hard,45.2,Low
0.6683152913050695,2,3,-0.9260689655648839,-1.1525032306401104,1,0.39920408634369,1,0,high,easy,68.1,Low
1.106066841252714,0,6,-0.2545660902067691,1.6712717845407352,1,-1.6792621736894089,0,1,medium,easy,61.4,Medium
-0.20718780859021937,2,6,-1.315973860934112,-0.2324617810217613,1,1.265231694690814,0,1,low,moderate,51.5,Low
-1.5204424584331528,1,5,-0.3152179628197602,1.555543300312012,1,1.265231694690814,1,2,low,hard,72.5,Medium
-0.6449393585378639,1,2,1.0927719371246745,-1.418678744366174,1,-1.101910434791326,1,0,high,hard,78.1,High
1.106066841252714,0,6,-1.168676456016848,-0.18038396311883556,1,-1.3328511303505588,2,2,high,moderate,46.8,Low
0.2305637413574251,2,6,1.4393540663417659,-0.08780117573585734,1,0.687879955792731,1,1,medium,moderate,82.3,High
0.2305637413574251,2,3,1.4220249598809114,-0.8458227474339942,1,1.5539075641398554,1,3,low,moderate,91.6,High
-0.20718780859021937,1,4,0.04002871962775855,-0.012577660987187437,1,-1.2173807825709422,1,4,high,moderate,78.4,Medium
-1.0826909084855083,0,5,1.2444016186571518,-0.5217829915935692,0,1.0920261730213896,0,1,medium,moderate,81.1,High
1.5438183912003585,0,4,0.7288607014467283,-0.8805412927026113,1,1.5539075641398554,0,3,low,moderate,71.0,High
1.106066841252714,2,0,-0.5015058572739468,-0.4697051736906439,1,1.0920261730213896,0,1,high,moderate,61.3,Medium
1.5438183912003585,1,4,0.20898750762109095,0.46769554856201356,1,0.1682633907844566,2,3,low,moderate,44.2,Medium
1.106066841252714,0,5,-1.3333029673949666,-0.1109468725816023,1,1.4384372163602392,2,4,low,moderate,43.1,Low
-0.6449393585378639,2,2,-0.016290876370018584,-0.31347171998186785,1,-1.6792621736894089,2,1,low,moderate,28.4,Medium
-0.6449393585378639,0,4,1.1404269798920244,1.225717120260151,1,1.265231694690814,2,0,medium,moderate,100.0,High
-1.0826909084855083,2,1,0.29130076331015,0.5024140938306311,1,0.687879955792731,0,3,medium,easy,66.9,Medium
1.5438183912003585,0,4,-0.4105280483544603,0.4734819727734502,1,-0.4090883481136263,0,2,low,moderate,46.2,Medium
0.2305637413574251,0,2,0.5642341900686095,-0.9673376558741537,0,1.265231694690814,1,0,high,moderate,83.8,Medium
-0.20718780859021937,1,6,1.6473033438720206,0.8669588191511088,0,0.8033503035723482,2,3,low,easy,90.6,High
1.5438183912003585,2,4,-1.5022617553882986,-1.6096307433435668,1,1.0342909991315816,0,0,high,hard,56.9,Low
0.2305637413574251,1,3,-0.5924836661934333,-0.9962697769313344,1,-0.7554993914524759,2,1,low,moderate,47.0,Low
1.5438183912003585,2,3,-1.1946701157081299,-0.30189887155899536,1,0.2837337385640733,2,1,medium,moderate,30.9,Low
1.5438183912003585,2,4,1.5823191946438162,1.3530184529117466,1,-0.4668235220034344,1,4,high,moderate,87.3,High
-1.5204424584331528,0,2,0.15700018823852716,-1.6385628644007477,1,0.5146744341233067,1,4,medium,moderate,54.7,Medium
-0.6449393585378639,2,3,-1.2856479246276165,-0.19195681154170802,1,0.8033503035723482,2,1,low,hard,34.1,Low
0.6683152913050695,2,5,0.3866108488448504,-1.3203095327717589,1,0.5146744341233067,0,1,high,moderate,63.5,Medium
1.106066841252714,2,1,-0.0032940465243777362,-0.9384055348169729,1,1.322966868580623,2,4,high,easy,41.8,Medium
-1.0826909084855083,1,3,-1.5325876916947943,-0.33083099261617616,1,-1.2751159564607508,2,0,high,hard,41.6,Low
-0.6449393585378639,1,0,1.2617307251180063,-1.3955330475204293,1,0.1682633907844566,0,3,medium,moderate,76.0,High
0.2305637413574251,1,1,0.7201961482163008,1.1447071813000442,1,0.11052821689464852,1,2,low,easy,77.7,High
1.106066841252714,1,6,-1.7015464796881263,-1.4476108654233546,1,0.8610854774621562,2,2,low,moderate,25.1,Low
-1.5204424584331528,2,4,1.5909837478742432,0.2941028222189288,1,-0.06267730477477626,2,1,high,moderate,94.8,High
0.2305637413574251,1,0,-1.1860055624777026,-1.1698625032744192,1,-0.8709697392320926,0,1,medium,easy,22.2,Low
-0.6449393585378639,1,0,-1.7015464796881263,-1.3666009264632486,1,-0.8709697392320926,0,3,medium,moderate,29.4,Low
-1.0826909084855083,2,4,-0.2545660902067691,-0.1283061452159106,1,-0.5822938697830511,0,1,low,easy,33.0,Medium
0.2305637413574251,1,2,-1.2466574350906938,-0.5391422642278776,0,-0.29361800033400964,2,4,high,moderate,24.5,Low
-0.20718780859021937,2,3,0.2393134439275862,-1.5806986222863861,1,0.6301447819029229,2,3,high,moderate,71.4,Medium
0.6683152913050695,2,1,-0.6574678154216379,-1.5112615317491525,1,-0.29361800033400964,1,3,low,hard,34.7,Low
-0.6449393585378639,0,6,-1.0950277535582162,-0.695375717936654,1,-0.9864400870117093,2,4,high,easy,38.1,Low
1.106066841252714,2,5,1.6776292801785162,0.982687303379832,1,-1.2751159564607508,1,2,low,easy,76.2,High
-1.5204424584331528,2,5,-0.583819112963006,1.2199306960487142,0,0.687879955792731,2,3,low,hard,49.2,Low
1.106066841252714,1,1,-0.2978888563589056,-1.5054751075377162,0,-1.3328511303505588,1,4,high,easy,55.4,Medium
-1.5204424584331528,1,2,-0.718119688034629,-1.1409303822172383,1,-0.6977642175626678,2,0,low,moderate,48.5,Low
0.6683152913050695,0,3,1.1664206395833063,-0.5622879610736226,0,-0.9864400870117093,0,3,low,moderate,71.8,High
-0.6449393585378639,0,0,-1.0560372640212932,0.5197733664649393,1,-1.4483214781301756,0,2,high,easy,50.9,Low
-0.20718780859021937,2,5,-1.2943124778580437,-0.7474535358395793,1,1.322966868580623,1,4,low,moderate,49.2,Low
-1.5204424584331528,1,4,1.3180503211157837,-0.9673376558741537,1,-1.5060566520199836,2,4,high,moderate,68.9,High
0.6683152913050695,1,0,-1.0993600301734299,0.3056756706418013,1,-0.9287049131219007,0,1,medium,moderate,28.9,Low
-1.0826909084855083,1,1,1.2357370654267248,0.6297154264822267,1,-1.159645608681134,0,4,medium,hard,74.6,High
0.6683152913050695,1,0,0.2696393802340818,-0.04729620625580406,1,1.2074965208010058,2,4,medium,easy,50.4,Medium
0.6683152913050695,2,3,1.118765596815956,0.5834240327907367,1,1.380702042470431,2,4,high,moderate,70.0,High
1.106066841252714,0,1,-1.4935972021578714,-1.7022135307265456,1,0.1682633907844566,0,3,medium,moderate,29.2,Low
0.6683152913050695,2,0,1.6039805777198843,-0.5970065063422392,1,0.687879955792731,1,0,high,hard,88.8,High
-0.6449393585378639,1,1,-0.6964583049585609,0.3808991853904712,1,1.2074965208010058,0,0,medium,moderate,70.1,Low
0.6683152913050695,1,2,-1.5325876916947943,0.5255597906763751,1,-0.6400290436728592,1,0,low,moderate,56.8,Low
1.106066841252714,2,4,0.9151485959009149,-1.0599204432571319,1,0.05279304300483992,2,0,medium,moderate,45.3,High
-0.6449393585378639,1,6,-1.1166891366342844,-0.5854336579193671,1,-1.6792621736894089,1,0,medium,moderate,60.6,Low
-1.5204424584331528,1,6,-0.5188349637348014,-0.949978383239845,0,-0.8709697392320926,1,1,low,moderate,46.5,Medium
1.5438183912003585,0,6,0.32595897623185915,1.3819505739689273,1,0.05279304300483992,1,3,low,moderate,78.7,Medium
-1.0826909084855083,1,4,-1.4979294787730852,-0.7069485663595265,1,-0.5822938697830511,0,1,high,hard,48.2,Low
0.2305637413574251,1,5,-1.034375880945225,1.3240863318545657,1,-1.2173807825709422,1,2,high,easy,51.6,Low
-1.0826909084855083,0,2,-0.042284536061300476,1.3298727560660015,0,-1.3905863042403674,1,0,high,easy,82.2,Medium
-1.0826909084855083,0,1,-0.27189519666762374,0.08579155060722743,1,1.2074965208010058,2,2,low,easy,61.3,Medium
1.106066841252714,0,4,0.1959906777754499,1.2835813623745125,1,0.8610854774621562,2,2,medium,hard,72.9,Medium
-1.0826909084855083,0,6,0.7895125740597192,-1.4707565622690992,0,0.9765558252417724,1,4,high,hard,88.8,High
0.6683152913050695,1,6,-0.5145026871195878,-1.2971638359260145,1,0.6301447819029229,2,1,high,moderate,38.4,Medium
0.6683152913050695,1,4,-0.3325470692806146,-0.3250445684047395,1,-1.159645608681134,0,0,medium,easy,59.7,Medium
-1.5204424584331528,0,2,-0.791768390493261,0.6644339717508433,1,0.8033503035723482,2,3,high,easy,54.0,Low
-1.0826909084855083,1,6,-0.5578254532717242,1.630766815060682,1,0.1682633907844566,2,4,medium,easy,73.6,Medium
1.106066841252714,0,0,-1.558581351386076,-0.11673329679303814,1,-1.6792621736894089,1,0,high,easy,55.9,Low
0.2305637413574251,1,2,0.27397165684929536,-1.7022135307265456,1,-1.5637918259097923,0,1,low,hard,46.7,Medium
-1.5204424584331528,0,5,-1.1383505197103527,-1.1062118369486214,1,-0.9864400870117093,1,3,low,moderate,57.5,Low
1.5438183912003585,2,1,0.7461898079075829,-0.21510250838745298,1,0.9765558252417724,1,3,low,moderate,81.2,High
-0.6449393585378639,0,0,-1.5889072876925716,0.6586475475394075,1,0.3414689124538814,1,2,low,moderate,42.7,Low
-1.5204424584331528,0,4,-1.5282554150795806,0.29988924643036546,1,0.3414689124538814,1,0,high,moderate,58.9,Low
1.5438183912003585,0,6,-0.7484456243411247,1.3067270592202567,1,1.6693779119194725,1,0,low,moderate,80.7,Low
-1.5204424584331528,0,6,-0.2155756006698464,-0.8168906263768134,0,-0.004942130884968174,0,4,high,easy,47.1,Medium
0.2305637413574251,2,1,0.6682088288337371,0.1378693685101532,1,-0.12041247866458486,2,2,low,moderate,73.6,High
1.5438183912003585,1,1,0.6638765522185235,-1.2335131696002166,1,-0.12041247866458486,0,4,high,moderate,77.3,High
0.2305637413574251,1,5,1.6386387906415936,0.5024140938306311,1,-0.6400290436728592,0,4,medium,hard,89.2,High
0.2305637413574251,2,0,-0.5188349637348014,0.9074637886311622,1,-0.9864400870117093,1,3,low,hard,51.3,Medium
-0.20718780859021937,0,2,-1.5325876916947943,0.04528658112717415,1,-1.5060566520199836,1,3,low,easy,33.2,Low
-1.0826909084855083,1,4,1.2487338952723654,-0.18038396311883556,1,-0.6400290436728592,0,4,low,hard,76.4,High
0.2305637413574251,0,4,0.7981771272901463,-1.0888525643143125,1,-1.3328511303505588,2,2,medium,hard,64.5,High
1.5438183912003585,1,6,-1.5022617553882986,1.5034654824090863,1,-1.2173807825709422,1,3,low,easy,70.7,Low
-1.5204424584331528,0,3,-1.4459421593905213,0.36932633696759953,1,0.2837337385640733,1,3,medium,easy,40.4,Low
1.5438183912003585,2,5,-0.08560730221343696,1.0926293633971194,0,-0.9864400870117093,0,2,medium,moderate,73.6,Medium
-0.20718780859021937,1,3,-0.5534931766565105,-1.6501357128236203,0,-1.159645608681134,1,0,low,easy,47.1,Medium
0.2305637413574251,2,6,0.3302912528470727,-0.8631820200683026,0,0.11052821689464852,2,1,high,hard,36.4,Medium
-1.0826909084855083,1,3,-0.9780562849474478,-0.06465547889011238,1,-1.6792621736894089,0,2,high,hard,62.9,Low
0.2305637413574251,1,4,1.5866514712590298,0.1262965200872807,1,0.2259985646742652,2,2,low,easy,76.3,High
-1.0826909084855083,2,6,0.04002871962775855,-0.33083099261617616,1,-0.4090883481136263,2,1,medium,moderate,67.1,Medium
-0.6449393585378639,0,6,0.8674935531335647,-0.5680743852850584,1,-0.7554993914524759,2,1,medium,easy,71.4,High
0.6683152913050695,2,0,-1.2986447544732576,-0.1745975389073997,1,-1.5060566520199836,1,0,medium,hard,59.6,Low
-1.5204424584331528,2,3,0.40393995530570503,-0.46391874947920764,1,-0.9287049131219007,0,2,high,easy,65.3,Medium
-0.20718780859021937,2,4,1.2617307251180063,-1.598057894920695,1,0.8610854774621562,2,4,high,easy,63.1,High
0.2305637413574251,1,2,-1.6582237135359899,0.6702203959622791,1,-0.29361800033400964,2,0,low,easy,62.2,Low
-1.0826909084855083,1,1,0.135338805162459,0.9421823338997788,1,0.5146744341233067,2,2,high,moderate,76.3,Medium
-0.6449393585378639,1,4,-0.8827461994127477,-0.6548707484566008,0,1.2074965208010058,0,4,low,moderate,63.4,Low
-0.6449393585378639,0,2,-0.07694274898300967,1.6191939666378095,1,1.2074965208010058,2,0,low,easy,72.8,Medium
0.6683152913050695,0,4,1.0927719371246745,1.6886310571750436,1,1.0920261730213896,0,2,low,easy,93.4,High
1.5438183912003585,2,3,0.655211998988096,0.23623858010456722,1,-1.2751159564607508,1,3,high,moderate,83.1,High
1.106066841252714,1,3,0.8804903829792058,1.0174058486484487,1,0.687879955792731,2,0,high,easy,100.0,High
-1.0826909084855083,1,5,-1.0040499446387297,0.1552286411444615,1,-1.101910434791326,2,4,medium,moderate,19.599,Low
-1.5204424584331528,0,1,1.1490915331224518,-0.8284634747996855,1,0.5146744341233067,0,4,low,moderate,63.9,High
-1.5204424584331528,0,5,0.390943125460064,-1.4939022591148436,1,-0.23588282644420155,1,0,low,moderate,72.4,Medium
0.2305637413574251,2,5,-1.4979294787730852,-0.5391422642278776,0,1.4961723902500472,1,1,high,easy,66.1,Low
-1.0826909084855083,1,6,1.2530661718875793,-1.0946389885257488,1,-0.4090883481136263,0,2,low,easy,79.8,High
-1.0826909084855083,0,5,-1.5412522449252215,1.462960512929033,1,1.0920261730213896,1,0,high,moderate,65.2,Low
1.106066841252714,2,3,-1.6365623304599217,1.6365532392721178,1,-0.9864400870117093,1,4,high,easy,58.1,Low
1.106066841252714,0,0,1.1534238097376652,0.1089372474529724,1,-1.6215269997996002,2,3,low,easy,91.5,High
1.106066841252714,2,5,-1.692881926457699,0.2188793074702589,1,0.8610854774621562,0,1,high,moderate,48.5,Low
-0.6449393585378639,0,6,-1.4286130529296668,1.4918926339862137,0,0.687879955792731,0,1,high,moderate,54.9,Low
0.2305637413574251,1,1,-1.6755528199968444,0.8553859707282364,1,-1.101910434791326,0,2,low,moderate,48.0,Low
0.2305637413574251,2,0,1.3137180445005703,-1.175648927485855,1,-0.9864400870117093,2,3,low,hard,58.9,High
-1.0826909084855083,0,3,-1.5802427344621444,1.5671161487348837,1,1.380702042470431,2,3,low,easy,46.1,Low
0.2305637413574251,1,2,-0.44518626127616945,0.2478114285274397,0,-0.23588282644420155,2,2,high,moderate,64.0,Medium
0.2305637413574251,1,0,-0.9823885615626613,-1.6674949854579284,1,0.2259985646742652,0,0,high,moderate,45.3,Low
-0.20718780859021937,1,1,-0.5534931766565105,-1.054134019045696,1,-1.3328511303505588,1,1,medium,easy,44.0,Medium
1.106066841252714,1,5,-0.7311165178802701,1.028978697071321,1,-1.3905863042403674,0,1,high,easy,77.8,Low
0.6683152913050695,2,3,1.3397117041918518,-1.2913774117145782,1,0.8610854774621562,1,4,high,moderate,71.2,High
0.2305637413574251,0,4,0.928145425746556,1.2199306960487142,1,-0.6400290436728592,0,2,high,moderate,77.7,High
0.6683152913050695,1,2,1.3310471509614248,0.9942601518027046,1,0.8033503035723482,2,2,low,moderate,83.8,High
1.106066841252714,1,4,0.7591866377532236,-1.615417167555003,1,-1.3905863042403674,2,4,medium,moderate,43.1,High
0.2305637413574251,1,5,-0.5924836661934333,-0.5854336579193671,0,-1.6792621736894089,2,0,low,easy,50.9,Low
-0.6449393585378639,2,4,-1.0906954769430024,0.022140884281430007,1,-0.29361800033400964,2,4,high,moderate,46.2,Low
1.106066841252714,0,5,0.10068059224074982,-1.4707565622690992,1,-0.35135317422381773,2,0,medium,moderate,64.2,Medium
0.6683152913050695,1,2,-0.5015058572739468,0.2767435495846205,1,1.6116427380296645,1,3,low,easy,72.6,Medium
1.5438183912003585,2,3,0.4949177642251915,1.6654853603292985,1,-1.6215269997996002,0,3,low,moderate,74.0,Medium
-1.0826909084855083,2,3,-1.6019041175382125,0.34618064012185457,1,0.39920408634369,0,3,low,moderate,49.7,Low
-0.20718780859021937,1,6,0.733192978061942,-0.02415050941005992,0,1.0920261730213896,1,1,high,easy,65.9,High
1.5438183912003585,2,4,-0.6964583049585609,1.27200851395164,0,-0.524558695893243,0,3,low,moderate,53.5,Low
0.2305637413574251,2,6,-0.13326234498078698,1.607621118214937,1,0.6301447819029229,0,2,low,moderate,52.4,Medium
1.5438183912003585,1,2,1.655967897102448,1.393523422391799,1,0.9765558252417724,0,4,high,moderate,100.0,High
-1.5204424584331528,2,3,-0.9910531147930888,-1.6096307433435668,1,-0.7554993914524759,1,2,medium,moderate,58.1,Low
-1.5204424584331528,0,4,-1.328970690779753,-1.389746623308993,1,1.0342909991315816,1,3,high,easy,32.9,Low
1.106066841252714,0,2,-1.0083822212539433,0.3982584580247803,1,1.6116427380296645,0,2,high,moderate,42.1,Low
-0.6449393585378639,1,4,-0.5188349637348014,-0.949978383239845,1,-0.6400290436728592,1,3,high,moderate,48.3,Medium
0.2305637413574251,1,1,0.12234197531681797,0.07421870218435495,1,-1.0441752609015174,2,1,high,moderate,68.5,Medium
-0.20718780859021937,2,2,1.6603001737176617,1.1736393023572251,1,1.4384372163602392,0,3,medium,moderate,96.7,High
-0.20718780859021937,2,4,1.279059831578861,1.5208247550433946,1,-1.6792621736894089,0,3,medium,hard,77.8,High
1.5438183912003585,1,0,0.741857531292369,-0.5796472337079308,1,-1.2751159564607508,2,4,high,moderate,64.5,High
-1.5204424584331528,1,0,0.7591866377532236,1.2083578476258425,1,-0.4090883481136263,2,3,medium,hard,57.6,High
1.106066841252714,0,0,-0.7527779009563382,0.010568035858557527,1,0.6301447819029229,1,1,medium,moderate,59.8,Low
1.5438183912003585,2,4,1.4783445558786887,0.5487054875221201,1,1.4961723902500472,1,4,low,moderate,81.4,High
0.6683152913050695,2,4,0.135338805162459,-1.3029502601374507,1,0.11052821689464852,0,0,low,hard,68.3,Medium
-0.20718780859021937,2,4,-1.1730087326320617,-1.5170479559605887,1,0.9765558252417724,2,1,high,easy,23.6,Low
-1.0826909084855083,0,5,1.556325534952534,0.9711144549569596,0,-0.8132345653422846,1,4,high,hard,94.9,High
0.6683152913050695,1,4,0.01836733655169041,0.34039421591041874,1,0.6301447819029229,0,0,medium,easy,70.6,Medium
-0.20718780859021937,2,2,-1.1990023923233435,1.1215614844543003,1,-0.8709697392320926,2,0,low,easy,59.2,Low
-1.0826909084855083,2,1,0.8111739571357873,-1.3376688054060677,1,1.265231694690814,0,2,low,moderate,59.4,High
-0.6449393585378639,0,6,-0.9260689655648839,-1.1409303822172383,1,-0.4668235220034344,0,1,medium,moderate,20.7,Low
1.5438183912003585,0,0,-1.0863632003277888,-1.5170479559605887,1,0.8033503035723482,1,1,low,moderate,46.7,Low
-0.6449393585378639,1,0,-0.8090974969541156,0.5197733664649393,1,-0.4090883481136263,1,1,low,easy,40.8,Low
-1.0826909084855083,0,0,0.2696393802340818,0.3982584580247803,1,0.2837337385640733,1,0,medium,moderate,80.1,Medium
0.6683152913050695,1,6,-0.7224519646498427,-0.2613939020789421,1,0.45693926023349807,2,0,high,moderate,62.0,Low
-1.0826909084855083,0,5,-1.5932395643077852,-1.2682317148688336,1,-0.9287049131219007,2,2,high,easy,19.599,Low
1.5438183912003585,1,3,-0.3931989418936057,-1.6559221370350565,1,-0.6977642175626678,2,0,medium,moderate,35.9,Medium
1.106066841252714,0,4,-0.9217366889496704,-0.840036323222558,1,-0.8132345653422846,1,2,low,moderate,56.3,Low
1.5438183912003585,1,3,0.035696443012545,-1.7022135307265456,1,-0.23588282644420155,2,0,low,moderate,59.5,Medium
1.5438183912003585,2,4,-0.1419268982112143,1.555543300312012,1,-1.5637918259097923,0,1,low,easy,59.7,Medium
-1.0826909084855083,0,6,-1.4676035424665894,-1.1467168064286741,0,1.6693779119194725,1,3,high,easy,35.8,Low
-1.0826909084855083,2,4,-0.8870784760279612,-0.8168906263768134,1,-0.7554993914524759,1,4,low,moderate,67.6,Low
-0.6449393585378639,1,2,-0.7614424541867655,1.0347651212827578,1,-0.23588282644420155,2,2,medium,moderate,57.9,Low
-0.20718780859021937,1,3,-0.055281365906941514,1.7002039055979161,1,-0.8132345653422846,2,2,low,moderate,71.5,Medium
1.5438183912003585,1,5,1.1144333202007426,0.41561773065908864,1,-0.4090883481136263,2,1,high,hard,70.9,High
0.6683152913050695,0,2,-0.9780562849474478,-0.8573955958568663,1,1.380702042470431,2,1,high,easy,34.6,Low
